"Deal_ID","Created_Date","Close_Date","Fiscal_Year","Quarter","Month","Sales_Rep","Manager","Region","City","Customer_Name","Industry","Customer_Type","Is_New_Customer","Product_Name","Product_Category","Deal_Size_Tier","Pipeline_Stage","Win_Probability_%","Deal_Status","Contract_Value_VND","Discount_%","Discount_Amount_VND","Net_Revenue_VND","Cost_of_Sale_VND","Gross_Profit_VND","Gross_Margin_%","Payment_Terms","Payment_Collected_VND","Outstanding_Balance_VND","Sales_Cycle_Days","Lead_Source","Lost_Reason","Forecast_Category","Activities_Count","Last_Activity_Date","Customer_Satisfaction","NPS_Score","Contract_Renewed","Upsell_Opportunity","Next_Follow_Up_Date","Notes"
"DEAL-00440",2024-07-15,2024-12-29,"FY2024","Q3","Jul","Nguyễn Văn Hùng","Phạm Thị Thu","Miền Nam","Nha Trang","Công ty CP Cần Thơ Holdings","Technology","B2B","No","Cloud Hosting Package","Cloud","SMB","Closed Won",100,"Won",119809000,1.4,1677000,118132000,54518000,63614000,53.85,"Net 60",54341000,63791000,167,"Digital Lead","N/A","Closed",13,2024-12-19,3.7,28,"No","No",,"Cần demo sản phẩm"
"DEAL-00441",2024-01-27,2024-04-03,"FY2024","Q1","Jan","Trần Văn Tuấn","Dương Thị Hạnh","Tây Nguyên","Bình Dương","Công ty CP Thái Bình Dương","Healthcare","B2B","No","Accounting Software","Software","Enterprise","Qualification",15,"Open",3021976000,16.2,489560000,2532416000,565995000,1966421000,77.65,"Upfront",455835000,2076581000,67,"Event/Trade Show","N/A","Pipeline",21,2024-03-20,1.5,10,"No","Yes",2024-06-10,
"DEAL-00442",2024-01-06,2024-06-13,"FY2024","Q1","Jan","Hoàng Văn Đức","Nguyễn Văn Hùng","Tây Nguyên","Bình Dương","Công ty CP Thành Đông","Manufacturing","B2G","Yes","ERP Software License","Software","Enterprise","Needs Analysis",30,"Open",4244492000,14.2,602718000,3641774000,939578000,2702196000,74.2,"Annual Subscription",946861000,2694913000,159,"Upsell/Cross-sell","N/A","Pipeline",22,2024-06-13,1.2,28,"No","No",2024-08-05,
"DEAL-00443",2024-06-11,2024-11-26,"FY2024","Q2","Jun","Phạm Thị Thu","Hoàng Văn Đức","Tây Nguyên","Hà Nội","Công ty TNHH Nha Trang","F&B","B2B","No","Data Analytics Platform","Software","Mid-Market","Needs Analysis",30,"Open",852835000,2.7,23027000,829808000,347938000,481870000,58.07,"Monthly Subscription",8298000,821510000,168,"Direct Sales","N/A","Pipeline",16,2024-11-03,2.3,15,"No","Yes",2024-12-27,"Đang chờ phê duyệt ngân sách"
"DEAL-00444",2024-01-19,2024-05-20,"FY2024","Q1","Jan","Nguyễn Thị Nhung","Vũ Thị Hoa","Miền Trung","Đà Nẵng","Tập đoàn Huế","Finance","B2B","No","E-commerce Platform","Software","SMB","Closed Won",100,"Won",106275000,8.4,8927000,97348000,36535000,60813000,62.47,"Upfront",58409000,38939000,122,"Inbound Lead","N/A","Closed",21,2024-05-06,4.5,10,"Yes","No",,"Khách hàng tiềm năng cao"
"DEAL-00445",2024-12-26,2024-12-31,"FY2024","Q4","Dec","Hoàng Thị Linh","Nguyễn Văn Hùng","Miền Nam","Nha Trang","Tập đoàn Bình Dương","Construction","B2B","Yes","E-commerce Platform","Software","SMB","Closed Lost",0,"Lost",45118000,18.7,8437000,36681000,11078000,25603000,69.8,"Monthly Subscription",8803000,27878000,106,"Cold Outreach","Requirements mismatch","Omitted",28,2024-12-22,1.7,-14,"No","No",,
"DEAL-00446",2024-09-15,2024-10-30,"FY2024","Q3","Sep","Mai Văn Long","Dương Thị Hạnh","Miền Trung","Cần Thơ","Công ty TNHH Hải Đăng","Retail","B2G","No","IT Support Contract","Services","Enterprise","Prospecting",5,"Open",3970532000,19,754401000,3216131000,1412203000,1803928000,56.09,"Monthly Subscription",546742000,2669389000,45,"Upsell/Cross-sell","N/A","Pipeline",22,2024-10-18,2.8,20,"No","No",2025-01-25,"Đang chờ phê duyệt ngân sách"
"DEAL-00447",2024-06-10,2024-06-26,"FY2024","Q2","Jun","Cao Văn Phong","Lê Văn Minh","Miền Bắc","Đà Nẵng","Tập đoàn Phú Mỹ","Finance","B2B","Yes","POS System","Hardware","Mid-Market","Proposal",50,"Open",883398000,12.5,110425000,772973000,371104000,401869000,51.99,"Monthly Subscription",61838000,711135000,16,"Event/Trade Show","N/A","Best Case",5,2024-05-28,3.3,-17,"No","No",2024-09-11,
"DEAL-00448",2024-05-17,2024-10-20,"FY2024","Q2","May","Cao Văn Phong","Dương Thị Hạnh","Miền Bắc","Hà Nội","Công ty TNHH Hoàng Anh","F&B","B2G","No","IT Support Contract","Services","Enterprise","Closed Lost",0,"Lost",3833959000,10,383396000,3450563000,1272913000,2177650000,63.11,"Milestone",276045000,3174518000,156,"Partner Referral","Internal decision change","Omitted",19,2024-10-20,2,11,"No","No",,
"DEAL-00449",2024-11-11,2024-11-27,"FY2024","Q4","Nov","Bùi Thị Mai","Trần Thị Lan","Tây Nguyên","Hồ Chí Minh","Tập đoàn Sông Hồng","Real Estate","B2B","Yes","Data Analytics Platform","Software","SMB","Qualification",15,"Open",122065000,3.8,4638000,117427000,36884000,80543000,68.59,"Monthly Subscription",16440000,100987000,16,"Upsell/Cross-sell","N/A","Pipeline",6,2024-11-03,3.3,-45,"No","No",2025-01-03,"Khách hàng tiềm năng cao"
"DEAL-00450",2024-04-09,2024-05-13,"FY2024","Q2","Apr","Trần Thị Lan","Hoàng Văn Đức","Tây Nguyên","Bình Dương","Công ty TNHH Hải Đăng","Logistics","B2B","No","CRM System","Software","Enterprise","Closed Won",100,"Won",3483935000,2.8,97550000,3386385000,1664747000,1721638000,50.84,"Net 60",1659329000,1727056000,34,"Upsell/Cross-sell","N/A","Closed",19,2024-05-07,3.5,-9,"Yes","Yes",,
"DEAL-00451",2024-09-07,2024-11-06,"FY2024","Q3","Sep","Lý Thị Bích","Đặng Văn Nam","Miền Trung","Hà Nội","Công ty TNHH Long An","Construction","B2B","No","Cloud Hosting Package","Cloud","Enterprise","Closed Lost",0,"Lost",3263521000,4.9,159913000,3103608000,1510216000,1593392000,51.34,"Monthly Subscription",310361000,2793247000,60,"Upsell/Cross-sell","Chose competitor","Omitted",16,2024-11-02,3.6,-13,"No","No",,
"DEAL-00452",2024-04-26,2024-09-27,"FY2024","Q2","Apr","Lê Văn Minh","Nguyễn Văn Hùng","Miền Nam","Đà Nẵng","Tập đoàn Bình Dương","Healthcare","B2G","No","E-commerce Platform","Software","Mid-Market","Closed Lost",0,"Lost",330601000,0.9,2975000,327626000,84364000,243262000,74.25,"Net 60",68801000,258825000,154,"Partner Referral","No response","Omitted",10,2024-09-19,3,-40,"No","No",,
"DEAL-00453",2024-03-25,2024-07-18,"FY2024","Q1","Mar","Vũ Thị Hoa","Vũ Thị Hoa","Tây Nguyên","Nha Trang","Công ty TNHH Long An","Manufacturing","B2B","No","Accounting Software","Software","Mid-Market","Needs Analysis",30,"Open",740179000,12.6,93263000,646916000,146074000,500842000,77.42,"Net 60",155260000,491656000,115,"Partner Referral","N/A","Pipeline",23,2024-07-08,2,-24,"No","No",2024-08-26,"Cần demo sản phẩm"
"DEAL-00454",2024-05-17,2024-08-22,"FY2024","Q2","May","Lý Thị Bích","Bùi Thị Mai","Miền Nam","Đà Nẵng","Công ty CP Bắc Ninh Tech","Logistics","B2B","No","POS System","Hardware","Mid-Market","Closed Lost",0,"Lost",940421000,18.8,176799000,763622000,161812000,601810000,78.81,"Net 30",45817000,717805000,97,"Cold Outreach","Requirements mismatch","Omitted",15,2024-07-29,3.3,-38,"No","No",,"Hợp đồng đã ký"
"DEAL-00455",2024-12-17,2024-12-31,"FY2024","Q4","Dec","Lê Văn Minh","Ngô Văn Phú","Miền Nam","Hồ Chí Minh","Công ty TNHH Long An","Manufacturing","B2G","Yes","Accounting Software","Software","Enterprise","Needs Analysis",30,"Open",2550906000,10.5,267845000,2283061000,573277000,1709784000,74.89,"Annual Subscription",91322000,2191739000,22,"Inbound Lead","N/A","Pipeline",7,2024-12-18,3.2,-44,"No","Yes",2025-02-28,"Hợp đồng đã ký"
"DEAL-00456",2024-05-15,2024-07-17,"FY2024","Q2","May","Phạm Văn Thắng","Ngô Văn Phú","Miền Nam","Nha Trang","Công ty TNHH Hải Phòng","Finance","B2B","Yes","IT Support Contract","Services","Mid-Market","Prospecting",5,"Open",433119000,5.9,25554000,407565000,179777000,227788000,55.89,"Milestone",93740000,313825000,63,"Inbound Lead","N/A","Pipeline",5,2024-07-08,1.8,21,"No","Yes",2024-09-10,
"DEAL-00457",2024-10-01,2024-12-31,"FY2024","Q4","Oct","Ngô Văn Phú","Nguyễn Văn Hùng","Miền Nam","Đồng Nai","Công ty CP Đồng Nai","Retail","B2B","No","Cloud Hosting Package","Cloud","Mid-Market","Proposal",50,"Open",801971000,17.3,138741000,663230000,1.93e+08,470230000,70.9,"Net 60",19897000,643333000,157,"Direct Sales","N/A","Best Case",10,2024-12-12,1.7,19,"No","Yes",2025-02-17,"Hợp đồng đã ký"
"DEAL-00458",2024-09-08,2024-12-31,"FY2024","Q3","Sep","Mai Văn Long","Ngô Văn Phú","Miền Trung","Đà Nẵng","Công ty CP Đông Phong","Finance","B2B","No","POS System","Hardware","Mid-Market","Closed Won",100,"Won",621769000,11.7,72747000,549022000,131381000,417641000,76.07,"Net 30",499610000,49412000,174,"Direct Sales","N/A","Closed",3,2024-12-30,3.3,10,"Yes","No",,
"DEAL-00459",2024-07-25,2024-12-10,"FY2024","Q3","Jul","Đặng Văn Nam","Đặng Văn Nam","Miền Trung","Hà Nội","Công ty TNHH Gia Bảo","Education","B2B","No","BI Dashboard Solution","Software","Mid-Market","Closed Lost",0,"Lost",487680000,17,82906000,404774000,133980000,270794000,66.9,"Upfront",101194000,303580000,138,"Upsell/Cross-sell","No response","Omitted",7,2024-11-28,1.9,0,"No","No",,
"DEAL-00460",2024-05-10,2024-08-03,"FY2024","Q2","May","Ngô Văn Phú","Nguyễn Văn Hùng","Miền Nam","Hồ Chí Minh","Tập đoàn Tân Việt","F&B","B2G","No","IT Infrastructure","Hardware","Enterprise","Negotiation",75,"Open",3226297000,8,258104000,2968193000,1170952000,1797241000,60.55,"Net 30",504593000,2463600000,85,"Inbound Lead","N/A","Best Case",17,2024-08-02,2.2,-42,"No","No",2024-09-09,
"DEAL-00461",2024-10-22,2024-12-31,"FY2024","Q4","Oct","Lê Văn Minh","Vũ Thị Hoa","Tây Nguyên","Cần Thơ","Tập đoàn An Khang","Construction","B2G","Yes","Digital Marketing Service","Services","Mid-Market","Closed Won",100,"Won",280258000,16.1,45122000,235136000,68025000,167111000,71.07,"Net 30",148136000,8.7e+07,73,"Event/Trade Show","N/A","Closed",23,2024-12-19,4.9,1,"Yes","Yes",,
"DEAL-00462",2024-04-07,2024-06-26,"FY2024","Q2","Apr","Mai Văn Long","Hoàng Văn Đức","Miền Nam","Nha Trang","Công ty TNHH Hải Phòng","Healthcare","B2G","No","HR Management Suite","Software","Mid-Market","Closed Lost",0,"Lost",991308000,5.3,52539000,938769000,334859000,603910000,64.33,"Milestone",262855000,675914000,80,"Direct Sales","Internal decision change","Omitted",27,2024-06-21,3.9,-24,"No","Yes",,"Khách hàng tiềm năng cao"
"DEAL-00463",2024-11-24,2024-12-31,"FY2024","Q4","Nov","Cao Văn Phong","Nguyễn Văn Hùng","Miền Trung","Nha Trang","Tập đoàn Huế","Logistics","B2B","No","IT Infrastructure","Hardware","Mid-Market","Closed Lost",0,"Lost",977046000,16.6,162190000,814856000,259206000,555650000,68.19,"Monthly Subscription",130377000,684479000,121,"Partner Referral","Internal decision change","Omitted",22,2024-12-03,1.9,28,"No","No",,
"DEAL-00464",2024-03-08,2024-07-04,"FY2024","Q1","Mar","Hoàng Thị Linh","Phạm Thị Thu","Miền Bắc","Hà Nội","Công ty TNHH Hải Đăng","Retail","B2B","No","BI Dashboard Solution","Software","Enterprise","Needs Analysis",30,"Open",1459911000,16.7,243805000,1216106000,512954000,703152000,57.82,"Monthly Subscription",85127000,1130979000,118,"Upsell/Cross-sell","N/A","Pipeline",28,2024-06-08,1.3,-43,"No","No",2024-07-20,"Khách hàng tiềm năng cao"
"DEAL-00465",2024-05-30,2024-06-30,"FY2024","Q2","May","Hoàng Văn Đức","Bùi Thị Mai","Miền Bắc","Hà Nội","Tập đoàn An Khang","Finance","B2B","No","CRM System","Software","Mid-Market","Closed Won",100,"Won",223145000,8.7,19414000,203731000,87971000,115760000,56.82,"Upfront",199656000,4075000,31,"Direct Sales","N/A","Closed",27,2024-06-23,3.7,66,"No","No",,
"DEAL-00466",2024-05-24,2024-08-12,"FY2024","Q2","May","Cao Văn Phong","Ngô Văn Phú","Miền Trung","Cần Thơ","Công ty TNHH Nha Trang","Finance","B2B","No","Warehouse Management","Software","Mid-Market","Proposal",50,"Open",844648000,12.8,108115000,736533000,229872000,506661000,68.79,"Net 30",58923000,677610000,80,"Inbound Lead","N/A","Best Case",19,2024-07-16,3.4,-21,"No","Yes",2024-11-07,
"DEAL-00467",2024-03-18,2024-08-23,"FY2024","Q1","Mar","Vũ Thị Hoa","Đặng Văn Nam","Miền Bắc","Nha Trang","Tập đoàn Phú Mỹ","Education","B2B","No","CRM System","Software","SMB","Negotiation",75,"Open",44927000,17.6,7907000,37020000,18051000,18969000,51.24,"Upfront",10366000,26654000,158,"Digital Lead","N/A","Best Case",27,2024-08-22,3.5,-30,"No","No",2024-10-06,"Khách hàng tiềm năng cao"
"DEAL-00468",2024-10-13,2024-11-05,"FY2024","Q4","Oct","Lê Văn Minh","Phạm Thị Thu","Miền Bắc","Hồ Chí Minh","Công ty CP Đồng Nai","Finance","B2B","No","ERP Software License","Software","Enterprise","Needs Analysis",30,"Open",1432264000,7.4,105988000,1326276000,366583000,959693000,72.36,"Upfront",278518000,1047758000,23,"Inbound Lead","N/A","Pipeline",24,2024-11-01,3.1,5,"No","No",2025-01-30,
"DEAL-00469",2024-06-14,2024-09-13,"FY2024","Q2","Jun","Mai Văn Long","Phạm Thị Thu","Tây Nguyên","Cần Thơ","Công ty CP Cần Thơ Holdings","Construction","B2B","No","POS System","Hardware","SMB","Qualification",15,"Open",183953000,4.1,7542000,176411000,42603000,133808000,75.85,"Net 60",40575000,135836000,91,"Partner Referral","N/A","Pipeline",29,2024-08-24,1.4,-18,"No","No",2024-10-06,"Đang chờ phê duyệt ngân sách"
"DEAL-00470",2024-10-08,2024-12-31,"FY2024","Q4","Oct","Phạm Thị Thu","Bùi Thị Mai","Tây Nguyên","Cần Thơ","Tập đoàn An Khang","Technology","B2G","Yes","Data Analytics Platform","Software","SMB","Needs Analysis",30,"Open",110775000,13.6,15065000,95710000,37078000,58632000,61.26,"Upfront",23928000,71782000,139,"Cold Outreach","N/A","Pipeline",27,2024-12-18,3.2,-31,"No","Yes",2025-03-30,
"DEAL-00471",2024-02-16,2024-03-02,"FY2024","Q1","Feb","Lê Thị Oanh","Lê Văn Minh","Miền Trung","Cần Thơ","Công ty CP Thái Bình Dương","Logistics","B2G","No","HR Management Suite","Software","Enterprise","Closed Won",100,"Won",4046602000,18.7,756715000,3289887000,1596911000,1692976000,51.46,"Milestone",1217258000,2072629000,15,"Inbound Lead","N/A","Closed",20,2024-02-22,3,49,"Yes","No",,"Hợp đồng đã ký"
"DEAL-00472",2024-07-27,2024-09-21,"FY2024","Q3","Jul","Nguyễn Thị Nhung","Lê Văn Minh","Tây Nguyên","Nha Trang","Công ty TNHH Nha Trang","Real Estate","B2B","No","Mobile App Development","Services","SMB","Proposal",50,"Open",33402000,1.1,367000,33035000,10039000,22996000,69.61,"Milestone",8919000,24116000,56,"Upsell/Cross-sell","N/A","Best Case",27,2024-09-01,3.3,-5,"No","No",2024-11-26,"Đang chờ phê duyệt ngân sách"
"DEAL-00473",2024-11-30,2024-12-31,"FY2024","Q4","Nov","Nguyễn Văn Hùng","Trần Thị Lan","Miền Trung","Cần Thơ","Công ty CP Thái Bình Dương","Retail","B2B","No","Data Analytics Platform","Software","Mid-Market","Prospecting",5,"Open",458626000,6.5,29811000,428815000,208962000,219853000,51.27,"Monthly Subscription",38593000,390222000,51,"Partner Referral","N/A","Pipeline",18,2024-12-24,2.9,-44,"No","Yes",2025-01-16,
"DEAL-00474",2024-10-10,2024-10-28,"FY2024","Q4","Oct","Trịnh Thị Trang","Bùi Thị Mai","Miền Trung","Hà Nội","Tập đoàn Huế","Education","B2G","No","IT Support Contract","Services","Enterprise","Negotiation",75,"Open",3160008000,16.6,524561000,2635447000,850459000,1784988000,67.73,"Net 30",263545000,2371902000,18,"Inbound Lead","N/A","Best Case",12,2024-10-12,1.1,-34,"No","No",2025-01-15,"Đang chờ phê duyệt ngân sách"
"DEAL-00475",2024-07-03,2024-08-15,"FY2024","Q3","Jul","Phạm Thị Thu","Đặng Văn Nam","Miền Nam","Hà Nội","Tập đoàn Tân Việt","Retail","B2B","No","Accounting Software","Software","SMB","Proposal",50,"Open",91476000,11.6,10611000,80865000,22578000,58287000,72.08,"Milestone",5661000,75204000,43,"Direct Sales","N/A","Best Case",15,2024-07-22,1.5,27,"No","No",2024-08-30,"Đang chờ phê duyệt ngân sách"
"DEAL-00476",2024-04-30,2024-05-23,"FY2024","Q2","Apr","Nguyễn Thị Nhung","Vũ Thị Hoa","Miền Bắc","Hồ Chí Minh","Công ty CP Á Đông","Healthcare","B2B","No","Cloud Hosting Package","Cloud","Enterprise","Negotiation",75,"Open",4301158000,19.6,843027000,3458131000,1421638000,2036493000,58.89,"Milestone",657045000,2801086000,23,"Partner Referral","N/A","Best Case",28,2024-05-13,1.5,8,"No","No",2024-06-22,"Khách hàng tiềm năng cao"
"DEAL-00477",2024-02-18,2024-03-12,"FY2024","Q1","Feb","Phạm Thị Thu","Lê Văn Minh","Miền Trung","Nha Trang","Công ty CP Á Đông","Healthcare","B2B","Yes","IT Support Contract","Services","Enterprise","Closed Lost",0,"Lost",3159010000,18.3,578099000,2580911000,1130439000,1450472000,56.2,"Upfront",387137000,2193774000,23,"Digital Lead","Chose competitor","Omitted",20,2024-02-23,1.8,19,"No","No",,"Cần demo sản phẩm"
"DEAL-00478",2024-07-06,2024-09-05,"FY2024","Q3","Jul","Phạm Văn Thắng","Nguyễn Văn Hùng","Miền Bắc","Hà Nội","Tập đoàn Mỹ Hưng","Finance","B2B","No","Mobile App Development","Services","Mid-Market","Closed Lost",0,"Lost",792189000,19.9,157646000,634543000,276470000,358073000,56.43,"Net 30",57109000,577434000,61,"Event/Trade Show","Timeline not ready","Omitted",28,2024-08-18,2.5,8,"No","No",,"Khách hàng tiềm năng cao"
"DEAL-00479",2024-04-21,2024-09-18,"FY2024","Q2","Apr","Lý Thị Bích","Dương Thị Hạnh","Miền Trung","Hà Nội","Công ty TNHH Gia Bảo","Manufacturing","B2B","No","Accounting Software","Software","Mid-Market","Proposal",50,"Open",482419000,10.6,51136000,431283000,111271000,320012000,74.2,"Upfront",120759000,310524000,150,"Partner Referral","N/A","Best Case",17,2024-08-27,2.4,-30,"No","No",2024-10-15,
"DEAL-00480",2024-06-10,2024-08-04,"FY2024","Q2","Jun","Mai Văn Long","Nguyễn Văn Hùng","Tây Nguyên","Hải Phòng","Tập đoàn Huế","Education","B2G","Yes","Mobile App Development","Services","Mid-Market","Closed Lost",0,"Lost",767802000,1.6,12285000,755517000,238743000,516774000,68.4,"Upfront",151103000,604414000,55,"Partner Referral","No response","Omitted",11,2024-07-20,2.9,30,"No","No",,"Khách hàng tiềm năng cao"
"DEAL-00481",2024-01-27,2024-05-21,"FY2024","Q1","Jan","Dương Thị Hạnh","Phạm Thị Thu","Miền Nam","Hà Nội","Công ty TNHH Gia Bảo","Education","B2B","No","BI Dashboard Solution","Software","SMB","Proposal",50,"Open",171309000,9.3,15932000,155377000,42822000,112555000,72.44,"Net 30",24860000,130517000,115,"Digital Lead","N/A","Best Case",29,2024-05-17,1.7,10,"No","No",2024-08-09,"Khách hàng tiềm năng cao"
"DEAL-00482",2024-10-09,2024-11-01,"FY2024","Q4","Oct","Mai Văn Long","Trần Thị Lan","Miền Bắc","Hà Nội","Công ty TNHH Nam Sơn","Construction","B2B","No","CRM System","Software","SMB","Closed Won",100,"Won",150926000,4.9,7395000,143531000,28936000,114595000,79.84,"Annual Subscription",100472000,43059000,23,"Partner Referral","N/A","Closed",20,2024-10-03,4.5,38,"No","No",,
"DEAL-00483",2024-11-07,2024-12-31,"FY2024","Q4","Nov","Nguyễn Thị Nhung","Phạm Thị Thu","Miền Nam","Bình Dương","Công ty CP Đông Phong","Healthcare","B2G","Yes","ERP Software License","Software","Enterprise","Proposal",50,"Open",3673752000,6.7,246141000,3427611000,827425000,2600186000,75.86,"Upfront",616970000,2810641000,65,"Event/Trade Show","N/A","Best Case",13,2024-12-11,3.3,-48,"No","No",2025-03-25,
"DEAL-00484",2024-10-14,2024-12-31,"FY2024","Q4","Oct","Trần Thị Lan","Bùi Thị Mai","Miền Trung","Cần Thơ","Tập đoàn Tân Việt","Retail","B2B","Yes","Accounting Software","Software","Enterprise","Closed Lost",0,"Lost",2485208000,6.2,154083000,2331125000,470887000,1860238000,79.8,"Net 30",139868000,2191257000,133,"Cold Outreach","Internal decision change","Omitted",19,2024-12-26,1.9,-7,"No","No",,
"DEAL-00485",2024-11-02,2024-12-28,"FY2024","Q4","Nov","Lê Văn Minh","Đặng Văn Nam","Miền Trung","Nha Trang","Công ty CP Bắc Ninh Tech","Real Estate","B2B","No","Mobile App Development","Services","Enterprise","Proposal",50,"Open",3157900000,12.2,385264000,2772636000,620516000,2152120000,77.62,"Net 30",748612000,2024024000,56,"Digital Lead","N/A","Best Case",22,2024-12-13,1.5,-46,"No","No",2025-02-26,
"DEAL-00486",2024-04-08,2024-06-20,"FY2024","Q2","Apr","Bùi Thị Mai","Bùi Thị Mai","Miền Nam","Đồng Nai","Công ty CP Thái Bình Dương","Finance","B2B","No","Mobile App Development","Services","Mid-Market","Closed Won",100,"Won",327843000,14.7,48193000,279650000,83811000,195839000,70.03,"Net 60",229313000,50337000,73,"Upsell/Cross-sell","N/A","Closed",3,2024-06-20,3.4,8,"No","Yes",,
"DEAL-00487",2024-03-01,2024-04-01,"FY2024","Q1","Mar","Nguyễn Văn Hùng","Nguyễn Văn Hùng","Miền Trung","Nha Trang","Công ty CP Bắc Ninh Tech","Manufacturing","B2B","No","Digital Marketing Service","Services","SMB","Closed Won",100,"Won",46020000,17.5,8054000,37966000,11618000,26348000,69.4,"Milestone",15946000,22020000,31,"Cold Outreach","N/A","Closed",12,2024-03-26,4.8,51,"No","No",,"Khách hàng tiềm năng cao"
